No.,Subject,Group,Section,Review,Sentiment,Score,Sentiment_Score
1721,WQD7008,2,B - B1,"Dr Liew shared relevant examples during his lecture. However, more linkage within both knowledge & practical could facilitate students (esp non-IT background) in picking up the knowledge clearer",positive,0.706276834,4
1722,WQD7008,2,B - B1,N/A,positive,0.672459662,4
1723,WQD7008,2,B - B1,Suggest submission link can be created on time to avoid miss out at later stage.,positive,0.73230046,4
1724,WQD7008,2,B - B1,"the class is really hard but useful, prof is also quite nice. Hopefully I'll pass the exam",negative,0.449166119,2
1725,WQD7008,2,B - B1,very nice,positive,0.831818044,5
1726,WQD7008,2,C - C1,"Sometime, the network might be breaking during the lecture. Besides, using MS team & spectrum, Dr is recommended to quiz to student to test their understanding/highlight whenever there are impt points",positive,0.764692664,4
1727,WQD7008,2,C - C1,N/A,positive,0.672459662,4
1728,WQD7008,2,C - C1,Suggest to improve UM system to be more user friendly.,positive,0.638459027,4
1729,WQD7008,2,C - C1,very nice,positive,0.831818044,5
1730,WQD7008,2,C - C1,Some of the lecture notes were not uploaded to Spectrum where students can't have a pre-read before the class,negative,0.053564031,1
1731,WQD7009,1,A - A1,I find that it's taking lots of time to follow the tasks but overall it was useful!,neutral,0.483040005,3
1732,WQD7009,1,A - A1,All good!,positive,0.814326346,5
1733,WQD7009,1,A - A1,"No suggestions, but compliment. When the lecturer is good and organized, everything is good.",positive,0.776579738,4
1734,WQD7009,1,A - A1,"There were too many adjunct lectures with additional assignments. Sometimes 1 week, 2 lectures (3 hours each) have to attend both since theres assignments based on the adjunct lecture to submit",negative,0.186786175,1
1735,WQD7009,1,A - A1,I would suggest to use the latest and relevant technology or software as the main application for this course. Cloudera is slow and has a lot of hiccups when we are using it for this course.,neutral,0.515395641,3
1736,WQD7009,1,A - A1,N/A,positive,0.672459662,4
1737,WQD7009,1,A - A1,Weekly tutorials are quite burdening. Too many software suggestion at times. Maybe can focus on which software are relevant for the industries more.,positive,0.687403202,4
1738,WQD7009,1,A - A1,"Too much class activities, can be quite hard to keep up with the class",negative,0.353821963,2
1739,WQD7009,1,B - B1,"Too much class activities, can be quite hard to keep up with the cla",negative,0.301962733,2
1740,WQD7009,1,B - B1,All good!,positive,0.814326346,5
1741,WQD7009,1,B - B1,"not too friendly towards introverts, need to open cam and keep spamming the chat in teams which is repetitive responses",negative,0.180874959,1
1742,WQD7009,1,B - B1,N/A,positive,0.672459662,4
1743,WQD7009,1,B - B1,"The lecturer tried to be interactive which is very good. But at times, it felt like he's overdemanding attention. He means well but really need to work on between being interactive and demanding",negative,0.038423367,1
1744,WQD7009,1,C - C1,Please make this course to be physical. It would be great to have a physical class and use the faculty provided computer instead of our own laptop.,positive,0.852551818,5
1745,WQD7009,1,C - C1,All good! Thank you so much Dr. Riyaz for teaching so well!,positive,0.881054401,5
1746,WQD7009,1,C - C1,I would suggest our labs have Cloudera software installed and conﬁgured accordingly which can be used by the students.,neutral,0.56486249,3
1747,WQD7009,1,C - C1,N/A,positive,0.672459662,4
1748,WQD7009,1,C - C1,"Too much class activities, can be quite hard to keep up with the cla",negative,0.301962733,2
1749,WQD7009,1RL,A - A1,The theory part can be more in depth.,positive,0.705293894,4
1750,WQD7009,1RL,B - B1,"Dr. Riyaz is a very passionate lecturer, he always tries to the the most relavant up-to-date learning materials for the sudents.",positive,0.878702402,5
1751,WQD7009,1RL,B - B1,The theory part can be more in depth.,positive,0.705293894,4
1752,WQD7009,2,A - A1,"This course is interested and informative! However, the homework is too much. Suggest Dr to reduce hands-on homework and provide more practical skill in the class directly.",neutral,0.463355094,3
1753,WQD7009,2,A - A1,No comment. Overall the course is good.,positive,0.815624416,5
1754,WQD7009,2,A - A1,Nope.,positive,0.655315876,4
1755,WQD7009,2,A - A1,The topics studied in this module are very relevant,neutral,0.493926853,3
1756,WQD7009,2,A - A1,Just a suggestion: maybe just provide all those tools name and let student explore anf go deep for a few,positive,0.914124668,5
1757,WQD7009,2,A - A1,teaching and assessment schedule for the course is clear and well organised.,positive,0.813774824,5
1758,WQD7009,2,A - A1,"This course is fun but hectic. Almost every week we have new apps/tools introduced, but as a beginner, sometime there are no ample time for us to catch up.",negative,0.420167178,2
1759,WQD7009,2,A - A1,no comment,positive,0.634605169,4
1760,WQD7009,2,A - A1,Good.,positive,0.747274876,4
1761,WQD7009,2,A - A1,"Less rescheduling, even if it's guest lectures, it's difficult to reschedule everything when we have work, life, other classes. The point of setting a weekly time for class is to stick to it.",negative,0.447160512,2
1762,WQD7009,2,A - A1,very nice,positive,0.831818044,5
1763,WQD7009,2,A - A1,"Opted for weekend class, but classes were sometimes rescheduled to weekday instead. Most of the industrial talks lack of practical, but few is good.",negative,0.30601269,2
1764,WQD7009,2,A - A1,A lot of the modules too reliant on specific use case that mainly copied from bootcamp. Any questions outside the box are not properly answered as the lecturers not expecting it.,negative,0.094063506,1
1765,WQD7009,2,A - A1,"The teacher is very conscientious and responsible, one of the best teachers, everyone likes him.",positive,0.884915113,5
1766,WQD7009,2,A - A1,None,positive,0.633721173,4
1767,WQD7009,2,A - A1,"Like: guest lecturer sharing industry knowledge with practical. Dislike: waste time waiting all students to answer questions that is not important for knowledge/topic, rushing during practical session",neutral,0.516015828,3
1768,WQD7009,2,A - A1,"No suggestion, I would just like to highlight how this course assessment has been comprehensive, fair and productive as it focuses on the practical work of the course which is important. It is well do",positive,0.639462829,4
1769,WQD7009,2,B - B1,"No suggestion, I would like to commend the efforts of Dr Riyaz in providing the best course content there is throughout my time doing Master's in Data Science.",positive,0.734371126,4
1770,WQD7009,2,B - B1,No comment. Overall the course is good.,positive,0.815624416,5
1771,WQD7009,2,B - B1,Nope,positive,0.655315876,4
1772,WQD7009,2,B - B1,The lecturer always encouraged me to be hands on in each module making it easier for me to understand what I was learning.,negative,0.268132001,2
1773,WQD7009,2,B - B1,NA,positive,0.66110009,4
1774,WQD7009,2,B - B1,"Update the prerequisites of this course - or suggested prerequisites. Though all content starts with the basics, it escalates (too) quickly. I rather less things are introduced and we get more practic",positive,0.697339177,4
1775,WQD7009,2,B - B1,Dr is enthusiastic bout teaching.,positive,0.61165607,4
1776,WQD7009,2,B - B1,very nice,positive,0.831818044,5
1777,WQD7009,2,B - B1,"Lecturer lacks of industrial experience, focus on something irrelevant too much which go through / ignore all the important parts towards the end of class",negative,0.327212334,2
1778,WQD7009,2,B - B1,"Please stop bringing too many outsiders to do the lectures. It confuses the marking requirements of the subject. Also since it is outsiders, it is obvious the lecturer does not even know about it.",negative,0.07215184,1
1779,WQD7009,2,B - B1,"Very considerate of the students, the content of the teaching is rich and interesting,",positive,0.747594535,4
1780,WQD7009,2,B - B1,None,positive,0.633721173,4
1781,WQD7009,2,B - B1,"Focus more on practical/lab, quiz is a good way to test if student understand on the topic; control pace/save more time for practicals, don't spend time waiting other students that are not focus",neutral,0.565443754,3
1782,WQD7009,2,C - C1,tutorial questions are always not same as what was assigned in class. student need to redo if there is any parts additional & not being mentioned in class.,negative,0.034677248,1
1783,WQD7009,2,C - C1,No comment. Overall the course is good.,positive,0.815624416,5
1784,WQD7009,2,C - C1,Nope,positive,0.655315876,4
1785,WQD7009,2,C - C1,None,positive,0.633721173,4
1786,WQD7009,2,C - C1,NA,positive,0.66110009,4
1787,WQD7009,2,C - C1,I enjoyed the online self learning on GCP and guest lecture. Thanks Dr.,positive,0.899712265,5
1788,WQD7009,2,C - C1,Please also tell us beforehand that all the things are expected to be on Windows and that this course isn't the most friendly to Apple users. A simple addition to the prerequisites - so we can plan be,negative,0.385979205,2
1789,WQD7009,2,C - C1,maybe the recording can use other type of software as hard to find the recording in the teams there,neutral,0.599618852,3
1790,WQD7009,2,C - C1,very nice,positive,0.831818044,5
1791,WQD7009,2,C - C1,Everything is good but not MacOS friendly. Every lab has to use window laptop instead.,negative,0.084607929,1
1792,WQD7009,2,C - C1,The lecturer must stop abusing his position by blackmailing students constantly. The lecturer showed his inexperienced in education.,positive,0.637769818,4
1793,WQD7009,2,C - C1,None,positive,0.633721173,4
1794,WQE7001,1,A - A1,None,positive,0.633721173,4
1795,WQE7001,1,A - A1,"Maybe could focus more on cyber security and not too much on networks because cyber security in general is wide, so students can learn much more.",negative,0.153256312,1
1796,WQE7001,1,A - A1,No,positive,0.614511788,4
1797,WQE7001,1,A - A1,Overall I learned new things and GNS labs enhanced my knowledge and practical through simulation tools like gns3 and PT.,positive,0.811104238,5
1798,WQE7001,1,B - B1,None,positive,0.633721173,4
1799,WQE7001,1,B - B1,No,positive,0.614511788,4
1800,WQE7001,1,B - B1,GNS labs reduces to one and not included in evaluation process.,negative,0.310823739,2
1801,WQE7001,1,C - C1,None,positive,0.633721173,4
1802,WQE7001,1,C - C1,No,positive,0.614511788,4
1803,WQE7001,1,C - C1,Overall excellent ! DR Rosli is very generous in sharing knowledge.,positive,0.809834123,5
1804,WQE7002,1,A - A1,None,positive,0.633721173,4
1805,WQE7002,1,A - A1,More online discussion and interaction.,positive,0.692157567,4
1806,WQE7002,1,A - A1,No,positive,0.614511788,4
1807,WQE7002,1,A - A1,All good,positive,0.814326346,5
1808,WQE7002,1,B - B1,None,positive,0.633721173,4
1809,WQE7002,1,B - B1,More examples of real live machine learning development,positive,0.663974822,4
1810,WQE7002,1,B - B1,"To be frank, as a working adult pursuing a master's degree after work, Dr. Faiz's teaching method has proven to be incredibly helpful in enhancing my understanding of Python libraries.",negative,0.266757041,2
1811,WQE7002,1,C - C1,None,positive,0.633721173,4
1812,WQE7002,1,C - C1,"Dr. Faiz is genuinely generous in sharing knowledge and employs a highly practical and flexible learning method, making it significantly easier for us to comprehend new technologies and explore it.",positive,0.800992131,5
1813,WQE7007,1,A - A1,None,positive,0.633721173,4
1814,WQE7007,1,A - A1,"all good, the practical assessment enhanced my knowled of Cisco routers and other advance networking configuration. Dr Ahmad's teaching styl more impressiv and the hands-on really enhanced my knowledg",positive,0.741249502,4
1815,WQE7007,1,A - A1,None,positive,0.633721173,4
1816,WQE7007,1,A - A1,"all good, the practical assessment enhanced my knowled of Cisco routers and other advance networking configuration. Dr Ahmad's teaching styl more impressiv and the hands-on really enhanced my knowledg",positive,0.741249502,4
1817,WQE7007,1,B - B1,None,positive,0.633721173,4
1818,WQE7007,1,B - B1,all good,positive,0.814326346,5
1819,WQE7007,1,B - B1,None,positive,0.633721173,4
1820,WQE7007,1,B - B1,all good,positive,0.814326346,5
1821,WQE7007,1,C - C1,None,positive,0.633721173,4
1822,WQE7007,1,C - C1,all good,positive,0.814326346,5
1823,WQE7007,1,C - C1,None,positive,0.633721173,4
1824,WQE7007,1,C - C1,all good,positive,0.814326346,5
1825,WQE7011,1,A - A1,None,positive,0.633721173,4
1826,WQE7011,1,A - A1,"I was hoping that we could add mobile app security, or maybe students could do some ethical hacking projects and create a professional report that meets industry standards.",neutral,0.514005184,3
1827,WQE7011,1,A - A1,all good.,positive,0.814326346,5
1828,WQE7011,1,B - B1,None,positive,0.633721173,4
1829,WQE7011,1,B - B1,all good,positive,0.814326346,5
1830,WQE7011,1,C - C1,None,positive,0.633721173,4
